feature	importance
ccnd2	0.0003830289339712052
pon2	0.0003825620262849898
lrtm2	0.0003824627487481756
a1bg	0.00038241049421467886
cntnap4	0.00038231353031646165
reg3a	0.0003822902854950341
amigo1	0.0003820645592623741
mb	0.0003818659127734714
txnrd1	0.0003817329191462009
gusb	0.000381720174940174
fndc1	0.00038156127879920994
ppy	0.0003814265785919599
pnliprp2	0.0003812287929935018
slc39a14	0.0003802446899306036
cope	0.00037978653750698446
metap2	0.00037956838043720046
il4r	0.0003795245231651921
wfdc12	0.00037933796745980014
reck	0.0003793244978759695
guk1	0.000379088993879379
rarres2	0.00037904276109963076
sgsh	0.00037895104365297976
folr1	0.00037895024784614413
ceacam3	0.0003789223852448087
rgmb	0.0003788692307764666
chgb	0.0003786149439775604
lilra4	0.0003783845662474177
fst	0.00037809224917518847
nedd4l	0.00037791057373403366
il2rb	0.0003778114577946261
itgam	0.0003771597444186531
lgals8	0.0003771033718342781
batf	0.0003768060307069296
tubb3	0.0003762659775073607
s100a13	0.0003761233467224454
polr2f	0.0003760720855671551
apoc1	0.00037562267658859395
fabp9	0.00037555416711379145
nfx1	0.0003753435053899481
abl1	0.0003752409420828592
matn3	0.00037504671245161916
hrc	0.00037499914380428184
ubac1	0.000374848915657866
dll4	0.0003747204878407799
znf830	0.00037456244702329083
magea3	0.0003741560882135235
il36a	0.00037371927355561724
pafah1b3	0.0003735978155969134
itm2a	0.00037331518903965707
myh7b	0.0003729688140663576
anxa10	0.00037200156077201265
chi3l1	0.0003719676484171958
sdhb	0.00037180563403463296
gfra3	0.00037168791565217766
lmod1	0.00037166632392321485
timp3	0.00037159995632525896
mapt	0.00037139241942559686
pbxip1	0.00037053699974091525
gla	0.00037043188224612425
wasl	0.0003703860013335544
prdx3	0.00037034852393840736
lypd8	0.0003702952900801496
wasf1	0.0003701440606222477
myl6b	0.0003699986779870843
ncf2	0.00036983259207284855
csf3r	0.00036981299751107853
cox6b1	0.00036973191286812103
bcan	0.0003696328519084323
pdia4	0.0003691659492286532
hnrnpul1	0.0003690079801559951
serpina12	0.00036858055810621107
dsg3	0.0003681902774260411
nfkbie	0.0003681421208146681
hmox1	0.0003681326032080539
c8b	0.00036770091286315496
ofd1	0.00036763976597702335
vegfc	0.0003675622589027016
setmar	0.0003674556299094393
ddr1	0.0003670545922410649
